age,genre,region,zone_urbaine,profession_type,profession_detail,revenu_mensuel,anciennete_emploi,montant_credit,duree_credit,historique_credit_mois,defaut_anterieur,mobile_money,garantie,education,situation_matrimoniale,personnes_charge,defaut_paiement
41,M,Dakar,1,Commerçant,Artisanat,494463,16,1485960,6,11,0,0,Stock,Secondaire,Marié(e),0,1
35,M,Dakar,1,Fonctionnaire,Impôts,620038,4,6571203,36,28,0,1,Immobilier,Secondaire,Célibataire,1,0
35,M,Saint-Louis,1,Commerçant,Alimentaire,431127,14,8014027,18,1,0,1,Stock,Secondaire,Célibataire,4,0
26,M,Matam,1,Commerçant,Commerce général,1898910,3,20765328,36,0,0,0,Immobilier,Primaire,Marié(e),1,0
27,F,Dakar,1,Fonctionnaire,Douanes,570892,4,8073038,12,8,0,1,Immobilier,Secondaire,Célibataire,1,0
18,M,Thiès,1,Fonctionnaire,Enseignant,296571,0,2149905,48,0,0,1,Salaire,Secondaire,Marié(e),1,0
55,M,Dakar,1,Fonctionnaire,Santé,648571,23,8844166,24,18,0,1,Salaire,Secondaire,Marié(e),8,0
20,F,Tambacounda,1,Fonctionnaire,Impôts,184586,1,2295525,24,12,0,1,Salaire,Secondaire,Marié(e),3,1
26,M,Kolda,1,Commerçant,Bétail/Volaille,772683,2,14921550,36,54,0,1,Stock,Secondaire,Marié(e),4,0
26,F,Tambacounda,1,Fonctionnaire,Impôts,587444,4,7338500,18,16,0,0,Salaire,Secondaire,Marié(e),1,0
45,F,Kédougou,1,Commerçant,Vêtements,199400,23,1552655,12,22,0,1,Stock,Primaire,Célibataire,5,0
31,F,Diourbel,1,Commerçant,Alimentaire,1418300,9,25827548,12,102,0,1,Véhicule,Supérieur,Célibataire,5,0
49,M,Dakar,1,Commerçant,Vêtements,889246,28,12498494,12,17,0,1,Immobilier,Secondaire,Marié(e),6,0
26,F,Thiès,0,Fonctionnaire,Impôts,474709,4,2347356,24,36,0,1,Salaire,Secondaire,Célibataire,3,0
38,M,Kolda,1,Commerçant,Vente tissus,157379,17,444968,36,12,0,1,Aucune,Secondaire,Marié(e),2,0
24,F,Tambacounda,1,Fonctionnaire,Collectivités locales,356155,2,2632037,18,0,0,1,Salaire,Secondaire,Marié(e),2,1
60,M,Kaolack,0,Fonctionnaire,Collectivités locales,434023,38,5400274,18,43,0,1,Salaire,Primaire,Marié(e),3,0
20,M,Kolda,0,Commerçant,Commerce général,695090,1,9125046,24,24,0,1,Véhicule,Secondaire,Célibataire,1,0
38,M,Tambacounda,0,Fonctionnaire,Impôts,666687,15,6217206,12,13,0,1,Salaire,Secondaire,Célibataire,6,1
42,M,Louga,1,Commerçant,Commerce général,294352,20,608454,24,16,0,1,Caution,Supérieur,Célibataire,0,0
39,F,Kaolack,1,Commerçant,Artisanat,347326,18,3417344,6,13,0,1,Caution,Supérieur,Célibataire,2,0
32,F,Fatick,1,Fonctionnaire,Douanes,346276,6,1694217,6,138,0,1,Salaire,Supérieur,Marié(e),5,0
33,F,Dakar,1,Commerçant,Artisanat,1284509,12,13079144,24,56,0,1,Caution,Supérieur,Marié(e),4,1
35,M,Kolda,1,Fonctionnaire,Impôts,50000,2,745062,6,1,0,1,Salaire,Secondaire,Marié(e),3,0
33,F,Louga,0,Fonctionnaire,Impôts,242126,11,3281888,12,36,0,1,Immobilier,Secondaire,Marié(e),6,0
46,M,Saint-Louis,1,Commerçant,Artisanat,276410,25,2098325,24,22,0,1,Caution,Primaire,Marié(e),4,1
61,F,Fatick,1,Fonctionnaire,Impôts,598396,39,6057017,18,0,0,1,Salaire,Primaire,Célibataire,4,0
28,F,Ziguinchor,1,Commerçant,Cosmétiques,312938,7,3454120,18,14,0,1,Caution,Primaire,Marié(e),2,0
18,M,Dakar,1,Commerçant,Artisanat,917188,0,3981371,48,0,0,1,Caution,Secondaire,Marié(e),1,1
33,F,Kaolack,1,Commerçant,Cosmétiques,322882,11,6398396,24,49,0,1,Caution,Secondaire,Marié(e),6,0
65,M,Dakar,1,Commerçant,Électronique,1026177,42,9905843,18,0,0,1,Véhicule,Secondaire,Célibataire,2,0
25,M,Sédhiou,1,Commerçant,Vente tissus,796502,4,8842655,12,49,0,1,Immobilier,Secondaire,Divorcé(e),2,0
54,M,Kaffrine,1,Fonctionnaire,Santé,643249,30,6928558,24,67,0,1,Salaire,Primaire,Marié(e),3,0
55,M,Dakar,1,Commerçant,Commerce général,945589,29,5151381,6,1,0,1,Immobilier,Primaire,Célibataire,0,0
28,F,Dakar,1,Fonctionnaire,Santé,304081,5,1723141,18,30,0,1,Immobilier,Supérieur,Marié(e),3,0
41,M,Kaolack,1,Commerçant,Alimentaire,723918,19,3956973,6,19,0,1,Stock,Supérieur,Célibataire,1,0
54,M,Thiès,1,Commerçant,Commerce général,497483,33,4437737,12,74,0,1,Caution,Primaire,Célibataire,5,0
30,M,Dakar,1,Commerçant,Vêtements,213370,9,1193631,18,38,0,1,Stock,Secondaire,Célibataire,5,0
32,F,Kaolack,0,Fonctionnaire,Impôts,197420,8,2786929,24,28,0,1,Salaire,Primaire,Marié(e),5,0
28,F,Saint-Louis,0,Commerçant,Restauration,436507,5,6485469,12,62,0,0,Stock,Primaire,Marié(e),4,0
22,F,Dakar,1,Commerçant,Artisanat,821188,1,14913628,18,4,1,1,Stock,Secondaire,Marié(e),3,1
27,F,Fatick,1,Commerçant,Restauration,1117439,6,19301204,18,11,1,1,Stock,Supérieur,Célibataire,2,1
20,M,Louga,0,Fonctionnaire,Police/Gendarmerie,214216,1,2450164,24,24,0,1,Salaire,Secondaire,Célibataire,0,0
35,M,Ziguinchor,0,Commerçant,Électronique,577071,9,3675614,6,2,0,0,Stock,Primaire,Marié(e),6,0
25,M,Kaffrine,1,Fonctionnaire,Collectivités locales,675661,3,7015946,18,65,0,1,Salaire,Secondaire,Marié(e),2,0
37,M,Dakar,1,Commerçant,Électronique,672718,7,3601314,6,32,0,1,Immobilier,Secondaire,Marié(e),2,0
18,F,Thiès,0,Fonctionnaire,Enseignant,538438,0,2471275,12,0,0,1,Salaire,Supérieur,Célibataire,3,0
38,M,Dakar,1,Commerçant,Artisanat,521779,13,6984718,18,9,1,1,Véhicule,Secondaire,Marié(e),3,1
45,F,Fatick,1,Commerçant,Alimentaire,370769,24,4910190,6,3,0,1,Stock,Secondaire,Marié(e),3,1
18,M,Matam,0,Commerçant,Commerce général,789558,0,3805036,18,0,0,0,Stock,Primaire,Marié(e),2,0
39,M,Ziguinchor,1,Fonctionnaire,Enseignant,203649,18,1472205,36,13,0,1,Salaire,Secondaire,Célibataire,1,0
49,M,Louga,0,Commerçant,Bétail/Volaille,692763,16,2212034,24,44,0,1,Stock,Secondaire,Marié(e),2,1
20,F,Tambacounda,1,Fonctionnaire,Impôts,262588,1,3043079,24,18,0,1,Salaire,Supérieur,Célibataire,3,0
55,F,Saint-Louis,0,Commerçant,Bétail/Volaille,873384,31,17271100,18,14,1,1,Véhicule,Primaire,Célibataire,5,1
40,F,Saint-Louis,0,Commerçant,Cosmétiques,609799,10,9341090,36,9,0,1,Immobilier,Secondaire,Marié(e),1,1
26,M,Dakar,1,Commerçant,Artisanat,3145012,1,54077660,6,4,0,1,Stock,Primaire,Célibataire,1,0
34,F,Dakar,1,Commerçant,Alimentaire,1554310,11,16435551,18,110,0,1,Immobilier,Primaire,Marié(e),3,0
41,M,Kolda,0,Fonctionnaire,Impôts,505751,20,2097353,18,0,0,1,Salaire,Supérieur,Marié(e),2,0
35,M,Saint-Louis,0,Fonctionnaire,Administration,605048,14,7090725,36,8,0,1,Salaire,Secondaire,Marié(e),3,0
41,F,Kaolack,1,Fonctionnaire,Police/Gendarmerie,316603,18,1924389,12,35,0,1,Salaire,Secondaire,Divorcé(e),5,0
23,M,Kaolack,1,Fonctionnaire,Administration,145628,1,1115441,6,17,0,1,Salaire,Primaire,Marié(e),3,0
37,F,Thiès,0,Commerçant,Restauration,861545,9,12626619,48,9,0,1,Immobilier,Secondaire,Marié(e),2,0
18,M,Diourbel,1,Fonctionnaire,Douanes,325301,0,4507830,6,0,0,1,Salaire,Secondaire,Marié(e),2,0
33,M,Diourbel,0,Commerçant,Transport,933891,11,10041646,12,23,0,1,Immobilier,Secondaire,Marié(e),1,0
24,F,Saint-Louis,1,Fonctionnaire,Santé,454564,1,6609027,18,8,0,1,Véhicule,Secondaire,Célibataire,3,0
26,M,Kaffrine,0,Commerçant,Vêtements,575953,4,6541825,18,45,0,1,Stock,Supérieur,Marié(e),0,0
49,F,Diourbel,0,Fonctionnaire,Collectivités locales,741628,28,3315170,36,3,0,1,Salaire,Primaire,Marié(e),3,0
48,M,Tambacounda,0,Fonctionnaire,Collectivités locales,714928,26,6592497,18,14,0,0,Salaire,Supérieur,Marié(e),2,0
42,F,Louga,1,Fonctionnaire,Collectivités locales,448241,12,5973946,18,43,0,1,Salaire,Supérieur,Marié(e),3,0
21,M,Kédougou,1,Commerçant,Vêtements,454268,1,5308036,12,36,0,1,Caution,Primaire,Marié(e),2,0
31,M,Louga,1,Commerçant,Restauration,217700,8,3365554,18,11,0,1,Stock,Supérieur,Marié(e),3,0
49,M,Thiès,0,Commerçant,Transport,760635,25,9023593,12,3,1,0,Immobilier,Supérieur,Marié(e),1,1
36,M,Dakar,1,Fonctionnaire,Police/Gendarmerie,728535,15,6959443,6,20,0,1,Salaire,Secondaire,Célibataire,2,0
62,F,Thiès,1,Fonctionnaire,Douanes,254114,37,1630682,36,69,0,1,Salaire,Primaire,Marié(e),1,0
39,M,Thiès,0,Commerçant,Vente tissus,1383472,18,7778832,6,26,0,1,Véhicule,Secondaire,Marié(e),2,0
37,M,Louga,1,Commerçant,Restauration,242756,16,1704277,24,22,0,1,Stock,Primaire,Marié(e),2,0
31,M,Tambacounda,0,Commerçant,Artisanat,608597,10,6046461,36,8,0,0,Stock,Primaire,Marié(e),2,1
36,M,Dakar,1,Fonctionnaire,Douanes,793800,14,10093231,12,22,0,1,Véhicule,Secondaire,Marié(e),4,0
33,F,Dakar,1,Commerçant,Commerce général,419315,7,7095581,12,51,1,1,Caution,Secondaire,Célibataire,1,0
43,F,Dakar,1,Fonctionnaire,Douanes,365681,10,1813972,18,11,0,1,Immobilier,Secondaire,Marié(e),0,0
46,M,Tambacounda,0,Commerçant,Commerce général,666232,22,7962397,12,6,0,1,Stock,Primaire,Marié(e),4,0
25,F,Ziguinchor,0,Commerçant,Restauration,698675,1,6629377,24,15,0,1,Stock,Primaire,Marié(e),4,1
19,M,Kédougou,1,Fonctionnaire,Douanes,146467,1,1442879,12,11,0,1,Salaire,Supérieur,Marié(e),1,0
18,M,Matam,1,Commerçant,Cosmétiques,411803,0,5624084,48,0,0,1,Caution,Secondaire,Divorcé(e),1,0
41,F,Dakar,1,Commerçant,Commerce général,308711,16,2171169,36,2,0,1,Stock,Supérieur,Marié(e),1,0
21,M,Thiès,1,Commerçant,Commerce général,561808,1,10419495,36,9,0,1,Stock,Secondaire,Marié(e),6,0
18,F,Dakar,1,Commerçant,Vente tissus,530707,0,9997493,6,0,0,1,Immobilier,Supérieur,Marié(e),3,0
39,F,Thiès,1,Fonctionnaire,Administration,701847,14,2992881,12,12,0,1,Immobilier,Secondaire,Marié(e),3,0
64,M,Louga,1,Commerçant,Bétail/Volaille,1909703,43,27985423,12,82,0,1,Caution,Secondaire,Divorcé(e),2,0
34,F,Kaolack,1,Fonctionnaire,Enseignant,189824,13,645170,24,29,0,0,Salaire,Secondaire,Marié(e),0,0
45,F,Ziguinchor,1,Commerçant,Alimentaire,1039850,23,2951248,6,10,0,0,Stock,Supérieur,Marié(e),0,1
35,M,Diourbel,1,Fonctionnaire,Enseignant,187422,14,2716419,36,6,0,1,Véhicule,Primaire,Célibataire,3,0
33,F,Dakar,1,Fonctionnaire,Impôts,364336,10,4130928,18,27,0,1,Immobilier,Secondaire,Marié(e),3,0
46,M,Dakar,1,Fonctionnaire,Douanes,787979,22,5432720,18,8,0,1,Salaire,Supérieur,Marié(e),1,0
31,F,Kaolack,1,Fonctionnaire,Santé,330080,10,3643598,18,62,0,1,Salaire,Supérieur,Marié(e),3,0
38,F,Ziguinchor,1,Commerçant,Vêtements,960932,7,16552083,18,2,0,1,Stock,Secondaire,Marié(e),1,0
38,M,Dakar,1,Commerçant,Restauration,900359,12,15914982,12,0,1,1,Stock,Primaire,Marié(e),2,1
26,M,Ziguinchor,0,Fonctionnaire,Santé,560528,5,1819606,12,5,0,1,Salaire,Secondaire,Marié(e),3,0
46,F,Kaffrine,0,Commerçant,Transport,316211,21,5289610,18,22,0,1,Stock,Secondaire,Marié(e),3,0
32,M,Saint-Louis,1,Commerçant,Alimentaire,673275,10,11686471,24,43,0,1,Immobilier,Secondaire,Marié(e),2,1
25,M,Ziguinchor,1,Commerçant,Transport,834114,1,10610150,12,4,0,1,Stock,Supérieur,Marié(e),4,0
41,M,Saint-Louis,0,Commerçant,Vêtements,1656093,16,17617963,36,21,1,1,Stock,Supérieur,Marié(e),1,1
24,M,Kolda,1,Commerçant,Vêtements,816476,3,3264255,36,3,0,1,Immobilier,Primaire,Marié(e),4,1
35,M,Fatick,0,Commerçant,Alimentaire,828155,11,5228183,12,19,0,1,Véhicule,Secondaire,Marié(e),0,0
34,M,Sédhiou,0,Commerçant,Vêtements,401760,8,4350551,18,0,1,1,Stock,Secondaire,Célibataire,5,1
48,M,Thiès,1,Fonctionnaire,Administration,526637,26,7046906,12,19,0,1,Véhicule,Secondaire,Marié(e),5,0
40,F,Saint-Louis,1,Commerçant,Transport,370371,19,6094980,12,17,0,1,Caution,Secondaire,Marié(e),1,0
34,M,Dakar,1,Fonctionnaire,Douanes,364302,13,3260923,36,1,0,0,Salaire,Primaire,Marié(e),2,0
44,M,Dakar,1,Commerçant,Restauration,4007453,23,64685446,48,28,0,1,Stock,Secondaire,Marié(e),1,0
51,M,Kolda,0,Fonctionnaire,Santé,334130,30,4072643,18,20,0,1,Salaire,Primaire,Marié(e),3,0
41,M,Louga,1,Commerçant,Bétail/Volaille,786699,19,9772592,36,23,0,1,Stock,Secondaire,Célibataire,3,0
35,M,Saint-Louis,0,Commerçant,Restauration,924638,13,5516259,24,18,0,1,Stock,Secondaire,Marié(e),2,1
19,M,Dakar,1,Commerçant,Alimentaire,227927,1,1883604,18,12,1,1,Stock,Supérieur,Marié(e),2,1
22,M,Thiès,1,Commerçant,Bétail/Volaille,163417,1,809430,18,17,0,1,Stock,Secondaire,Marié(e),0,0
31,F,Diourbel,1,Fonctionnaire,Impôts,205877,1,635296,12,61,0,1,Immobilier,Secondaire,Marié(e),2,0
27,F,Thiès,0,Fonctionnaire,Administration,372175,1,1476159,6,68,0,1,Salaire,Secondaire,Marié(e),1,0
32,F,Dakar,1,Commerçant,Cosmétiques,189405,11,2968594,18,31,0,1,Caution,Primaire,Marié(e),1,0
35,F,Ziguinchor,0,Commerçant,Cosmétiques,1207520,10,3142873,18,58,0,1,Stock,Secondaire,Marié(e),3,0
41,F,Dakar,1,Commerçant,Artisanat,2734484,12,25149999,18,61,0,0,Immobilier,Secondaire,Marié(e),1,1
34,M,Kaolack,0,Commerçant,Artisanat,1179935,6,23296690,24,7,0,1,Immobilier,Primaire,Marié(e),2,0
40,F,Fatick,1,Commerçant,Bétail/Volaille,482979,13,7879467,12,122,0,1,Stock,Secondaire,Marié(e),4,0
35,M,Thiès,1,Fonctionnaire,Douanes,530052,10,6364552,12,7,0,1,Salaire,Primaire,Célibataire,0,0
18,F,Tambacounda,1,Commerçant,Cosmétiques,297320,0,2064815,18,0,0,1,Caution,Primaire,Célibataire,4,1
23,F,Kolda,1,Fonctionnaire,Impôts,133747,2,1431194,12,60,0,1,Salaire,Secondaire,Divorcé(e),3,0
33,M,Tambacounda,1,Fonctionnaire,Douanes,467177,10,4197371,36,6,0,1,Salaire,Secondaire,Marié(e),2,0
20,M,Saint-Louis,1,Fonctionnaire,Douanes,356927,1,3742698,24,21,0,0,Salaire,Primaire,Célibataire,1,0
42,M,Thiès,0,Commerçant,Transport,625664,2,6159468,6,84,0,1,Véhicule,Primaire,Marié(e),2,1
53,F,Kaffrine,1,Fonctionnaire,Impôts,254586,31,2385867,24,1,0,1,Salaire,Primaire,Marié(e),5,0
49,F,Ziguinchor,1,Fonctionnaire,Impôts,417219,19,6200189,18,7,0,1,Immobilier,Primaire,Marié(e),3,0
32,F,Thiès,1,Commerçant,Vêtements,367591,7,2914125,18,22,0,0,Stock,Primaire,Marié(e),3,1
52,M,Dakar,1,Commerçant,Artisanat,917724,30,5411038,48,34,0,1,Stock,Primaire,Marié(e),0,0
36,F,Dakar,1,Fonctionnaire,Enseignant,545309,15,4570743,24,39,0,1,Salaire,Primaire,Célibataire,3,0
30,M,Dakar,1,Fonctionnaire,Impôts,577437,9,5365455,36,51,0,1,Salaire,Secondaire,Marié(e),2,0
27,F,Kaolack,1,Commerçant,Électronique,1028278,3,3641460,36,4,0,1,Immobilier,Supérieur,Marié(e),3,0
31,M,Dakar,1,Commerçant,Bétail/Volaille,479265,5,7911465,6,11,0,1,Stock,Supérieur,Marié(e),5,0
30,M,Thiès,1,Commerçant,Bétail/Volaille,255492,1,2451943,6,30,0,1,Stock,Primaire,Marié(e),0,0
37,M,Ziguinchor,1,Commerçant,Vente tissus,496444,16,4685122,18,30,0,1,Caution,Primaire,Marié(e),3,0
36,F,Thiès,1,Commerçant,Artisanat,1277035,15,17698577,24,8,0,1,Caution,Primaire,Célibataire,2,1
35,F,Fatick,0,Commerçant,Alimentaire,845494,14,13458909,36,8,0,1,Stock,Primaire,Célibataire,1,0
40,M,Ziguinchor,1,Fonctionnaire,Santé,229355,19,3401628,24,9,0,1,Immobilier,Secondaire,Marié(e),3,1
49,M,Dakar,1,Fonctionnaire,Administration,883674,23,4491040,18,53,0,1,Salaire,Supérieur,Marié(e),3,0
46,F,Ziguinchor,1,Fonctionnaire,Santé,546835,25,3908048,24,57,0,1,Salaire,Supérieur,Marié(e),4,0
18,M,Ziguinchor,1,Commerçant,Transport,196571,0,988482,24,0,0,1,Caution,Secondaire,Marié(e),2,0
18,F,Saint-Louis,1,Fonctionnaire,Police/Gendarmerie,295978,0,4016498,12,0,0,1,Immobilier,Secondaire,Marié(e),1,0
46,M,Dakar,1,Commerçant,Vente tissus,1374142,24,16315020,12,11,0,1,Véhicule,Primaire,Célibataire,6,0
18,M,Diourbel,1,Commerçant,Électronique,211128,0,3661787,24,0,0,1,Stock,Secondaire,Marié(e),2,1
32,F,Matam,1,Fonctionnaire,Justice,531956,9,7885026,24,69,0,1,Salaire,Secondaire,Marié(e),1,1
20,F,Tambacounda,0,Commerçant,Restauration,377787,1,4497070,18,23,0,1,Caution,Secondaire,Célibataire,0,0
18,M,Dakar,1,Commerçant,Commerce général,3697854,0,15260055,12,0,0,1,Immobilier,Secondaire,Célibataire,1,0
41,M,Kolda,1,Commerçant,Commerce général,657489,20,5590509,12,5,0,0,Véhicule,Supérieur,Marié(e),1,0
44,F,Saint-Louis,1,Commerçant,Alimentaire,443261,20,1175265,24,13,0,0,Stock,Secondaire,Célibataire,1,0
28,M,Kaolack,0,Fonctionnaire,Santé,781434,1,10308373,48,76,0,1,Salaire,Secondaire,Marié(e),3,0
18,F,Ziguinchor,0,Fonctionnaire,Administration,218864,0,703569,36,0,0,1,Salaire,Secondaire,Divorcé(e),4,0
28,M,Diourbel,1,Fonctionnaire,Collectivités locales,326739,6,3302096,18,37,0,0,Véhicule,Primaire,Marié(e),4,0
39,M,Kaffrine,0,Fonctionnaire,Police/Gendarmerie,376099,14,1607296,36,5,0,0,Salaire,Primaire,Marié(e),8,0
18,F,Ziguinchor,0,Fonctionnaire,Impôts,325526,0,1006101,6,0,0,0,Salaire,Secondaire,Célibataire,2,0
37,F,Tambacounda,1,Fonctionnaire,Justice,451795,15,2744114,36,34,0,1,Salaire,Secondaire,Marié(e),3,0
34,M,Dakar,1,Commerçant,Vente tissus,389256,10,4645123,18,28,0,1,Stock,Secondaire,Marié(e),4,1
41,F,Kaffrine,1,Fonctionnaire,Justice,573198,19,2236076,24,35,0,1,Véhicule,Secondaire,Marié(e),1,0
36,M,Matam,1,Commerçant,Cosmétiques,358212,10,4681107,6,40,0,0,Caution,Supérieur,Marié(e),3,1
23,M,Dakar,1,Fonctionnaire,Justice,481497,1,5327237,36,8,0,1,Immobilier,Primaire,Célibataire,1,0
49,F,Diourbel,1,Commerçant,Transport,681661,20,13261418,18,10,0,1,Stock,Secondaire,Marié(e),2,1
33,F,Thiès,0,Fonctionnaire,Collectivités locales,369061,10,5090991,12,40,0,1,Salaire,Secondaire,Célibataire,3,0
34,F,Ziguinchor,0,Fonctionnaire,Douanes,490588,12,4808494,12,0,0,1,Véhicule,Secondaire,Marié(e),2,0
23,M,Ziguinchor,1,Fonctionnaire,Santé,376505,1,4713984,12,17,0,1,Véhicule,Primaire,Marié(e),0,0
29,M,Dakar,1,Fonctionnaire,Collectivités locales,648803,7,4777586,18,60,0,1,Caution,Secondaire,Marié(e),3,0
24,M,Kédougou,1,Commerçant,Artisanat,377703,3,4737460,12,51,1,1,Caution,Supérieur,Marié(e),2,1
32,M,Dakar,1,Commerçant,Restauration,651998,11,6037746,18,39,0,1,Stock,Primaire,Marié(e),2,0
55,F,Fatick,0,Commerçant,Vêtements,337193,33,2720052,36,0,0,0,Caution,Supérieur,Marié(e),4,0
18,M,Diourbel,1,Commerçant,Restauration,307417,0,4641231,48,0,0,1,Aucune,Secondaire,Marié(e),3,0
18,F,Thiès,0,Commerçant,Restauration,476860,0,3500185,12,0,0,1,Aucune,Secondaire,Marié(e),3,1
52,M,Dakar,1,Commerçant,Alimentaire,502093,31,4443493,6,26,0,1,Véhicule,Supérieur,Marié(e),1,0
32,M,Dakar,1,Commerçant,Vêtements,555031,9,4778310,12,8,0,1,Stock,Primaire,Marié(e),6,0
26,M,Kolda,1,Fonctionnaire,Impôts,626151,5,8418500,6,16,0,1,Salaire,Primaire,Marié(e),2,0
47,M,Kaolack,1,Fonctionnaire,Administration,634931,26,3203133,36,34,0,1,Immobilier,Primaire,Marié(e),2,0
27,M,Dakar,1,Commerçant,Artisanat,321912,6,2854253,18,40,0,0,Stock,Secondaire,Marié(e),3,0
56,F,Dakar,1,Commerçant,Commerce général,984104,33,17695819,24,10,0,1,Caution,Supérieur,Marié(e),5,0
43,M,Dakar,1,Commerçant,Restauration,1559315,22,3548189,12,9,0,1,Immobilier,Primaire,Marié(e),1,0
29,F,Ziguinchor,0,Commerçant,Commerce général,367138,8,6998239,24,31,0,1,Stock,Supérieur,Marié(e),0,1
60,M,Ziguinchor,0,Commerçant,Bétail/Volaille,545359,38,9914739,48,27,0,1,Stock,Secondaire,Marié(e),4,0
27,F,Dakar,1,Commerçant,Électronique,945565,6,9002976,18,17,0,1,Stock,Primaire,Marié(e),2,1
43,M,Kaolack,1,Commerçant,Restauration,1089278,21,14982425,48,13,0,0,Véhicule,Primaire,Célibataire,4,1
38,F,Dakar,1,Commerçant,Vêtements,417557,16,8283996,6,25,0,0,Caution,Secondaire,Marié(e),0,0
50,M,Louga,0,Commerçant,Vêtements,386008,24,4627877,6,0,0,1,Stock,Secondaire,Marié(e),3,0
53,F,Louga,1,Commerçant,Cosmétiques,220831,28,826830,48,1,1,1,Caution,Primaire,Marié(e),1,1
35,F,Kolda,1,Fonctionnaire,Administration,251866,1,3335635,24,20,0,1,Salaire,Supérieur,Marié(e),3,0
25,M,Matam,1,Fonctionnaire,Justice,484139,2,2231793,12,5,0,1,Salaire,Primaire,Célibataire,0,0
40,M,Kaffrine,0,Commerçant,Artisanat,330504,17,2191535,12,35,0,0,Caution,Secondaire,Marié(e),4,0
26,M,Kaffrine,0,Commerçant,Vêtements,351495,1,6229643,18,35,0,1,Caution,Secondaire,Divorcé(e),2,0
59,F,Kaolack,1,Commerçant,Bétail/Volaille,599687,37,3963047,24,29,0,1,Caution,Supérieur,Célibataire,0,0
36,M,Thiès,1,Commerçant,Restauration,649320,13,10007025,36,56,0,1,Immobilier,Primaire,Marié(e),2,0
30,M,Dakar,1,Commerçant,Artisanat,992804,8,9985747,6,3,0,0,Stock,Primaire,Marié(e),4,0
37,M,Thiès,1,Commerçant,Restauration,722701,14,11328685,24,7,0,1,Caution,Primaire,Marié(e),4,0
18,M,Tambacounda,0,Commerçant,Vêtements,432130,0,2671574,18,0,1,1,Stock,Primaire,Marié(e),2,1
23,F,Dakar,1,Commerçant,Alimentaire,709835,1,6780471,18,36,0,1,Immobilier,Secondaire,Célibataire,6,0
49,M,Thiès,1,Fonctionnaire,Impôts,488101,16,3327841,18,17,0,0,Véhicule,Primaire,Marié(e),1,0
27,F,Diourbel,1,Commerçant,Commerce général,770046,6,4992048,18,6,0,1,Immobilier,Secondaire,Marié(e),1,0
22,F,Dakar,1,Commerçant,Bétail/Volaille,860514,1,6591311,12,3,0,1,Stock,Supérieur,Marié(e),1,0
41,M,Kaolack,1,Commerçant,Artisanat,229483,20,1793147,18,53,0,1,Caution,Secondaire,Célibataire,0,0
49,F,Matam,0,Commerçant,Restauration,367001,28,7045247,12,28,0,1,Caution,Supérieur,Marié(e),0,0
43,M,Ziguinchor,0,Fonctionnaire,Justice,548508,19,5155297,6,18,0,1,Véhicule,Supérieur,Marié(e),7,0
46,F,Kolda,1,Fonctionnaire,Administration,517587,25,4422587,12,80,0,1,Salaire,Primaire,Marié(e),0,0
25,M,Kaolack,0,Commerçant,Bétail/Volaille,1142666,3,12637582,6,45,0,1,Immobilier,Primaire,Marié(e),3,1
18,F,Diourbel,1,Fonctionnaire,Collectivités locales,274503,0,4104800,18,0,0,1,Véhicule,Primaire,Divorcé(e),5,0
53,M,Dakar,1,Fonctionnaire,Enseignant,754319,30,8179133,6,17,0,1,Salaire,Supérieur,Marié(e),4,0
31,M,Louga,0,Commerçant,Alimentaire,210900,9,3092375,18,15,0,1,Stock,Secondaire,Marié(e),2,1
31,M,Dakar,1,Commerçant,Alimentaire,781424,3,5974137,48,44,0,1,Stock,Supérieur,Célibataire,2,0
50,M,Dakar,1,Fonctionnaire,Douanes,658485,26,5701461,6,3,0,0,Immobilier,Secondaire,Marié(e),3,0
41,F,Ziguinchor,0,Commerçant,Restauration,386091,20,2051369,12,14,0,1,Caution,Primaire,Marié(e),4,0
40,M,Dakar,1,Commerçant,Vente tissus,720311,18,10324513,24,24,0,1,Stock,Secondaire,Marié(e),1,0
60,F,Saint-Louis,0,Commerçant,Bétail/Volaille,990107,31,8119769,12,69,0,1,Stock,Secondaire,Marié(e),2,0
27,M,Dakar,1,Fonctionnaire,Impôts,624145,3,7476920,18,55,0,1,Véhicule,Secondaire,Célibataire,0,1
46,F,Dakar,1,Fonctionnaire,Justice,778837,23,4328725,12,18,0,1,Salaire,Primaire,Marié(e),4,0
35,M,Dakar,1,Fonctionnaire,Justice,369471,12,2897405,12,22,0,1,Salaire,Primaire,Marié(e),2,0
38,M,Dakar,1,Fonctionnaire,Enseignant,683042,16,5911190,36,45,0,0,Immobilier,Primaire,Marié(e),1,0
53,M,Tambacounda,0,Fonctionnaire,Douanes,508264,30,2540458,12,32,0,1,Salaire,Secondaire,Marié(e),1,0
41,F,Kaffrine,0,Fonctionnaire,Santé,278742,16,1069001,12,50,0,1,Véhicule,Secondaire,Célibataire,2,0
41,M,Saint-Louis,1,Fonctionnaire,Administration,717257,20,4880799,12,54,0,0,Salaire,Secondaire,Marié(e),2,0
47,F,Kédougou,1,Fonctionnaire,Santé,551739,16,5262875,12,42,0,1,Salaire,Secondaire,Célibataire,1,0
30,F,Dakar,1,Commerçant,Cosmétiques,1828575,9,25139653,12,0,0,1,Stock,Secondaire,Marié(e),1,0
24,M,Thiès,0,Fonctionnaire,Impôts,572433,2,4638571,12,8,0,1,Immobilier,Secondaire,Marié(e),2,1
